currencyId,title,currency,value,date
41006,Israel New Shekel,ILS,3.416437,15/09/2022
41007,Jamaica Dollar,JMD,151.865337,15/09/2022
41008,Jordan Dinar,JOD,0.707123,15/09/2022
41009,Kazakhstan Tenge,KZT,472.214674,15/09/2022
41010,Kenya Shilling,KES,120.082479,15/09/2022
41011,Kuwait Dinar,KWD,0.307984,15/09/2022
41012,Kyrgyzstan Som,KGS,81.516493,15/09/2022
41013,Laos Kip,LAK,15706.65388,15/09/2022
41014,Lebanon Pound,LBP,1507.641049,15/09/2022
41015,Lesotho Loti,LSL,17.053247,15/09/2022
41016,Liberia Dollar,LRD,153.543265,15/09/2022
41017,Libya Dinar,LYD,4.910498,15/09/2022
41018,Macau Pataca,MOP,8.062611,15/09/2022
41019,Macedonia Denar,MKD,61.581483,15/09/2022
41020,Malagasy Ariary,MGA,4204.074206,15/09/2022
41021,Malawi Kwacha,MWK,1026.44165,15/09/2022
41022,Malaysia Ringgit,MYR,4.515532,15/09/2022
41023,Maldives Rufiyaa,MVR,15.468856,15/09/2022
41024,Mauritania Ouguiya,MRO,356.056339,15/09/2022
41025,Mauritius Rupee,MUR,45.029488,15/09/2022
41026,Mexico Peso,MXN,19.913308,15/09/2022
41027,Moldova Leu,MDL,19.300768,15/09/2022
41028,Mongolia Tugrik,MNT,3215.920416,15/09/2022
41029,Morocco Dirham,MAD,10.714621,15/09/2022
41030,Mozambique New Metical,MZN,63.661584,15/09/2022
41031,Myanmar Kyat,MMK,2094.554906,15/09/2022
41032,NL Antilles Guilder,ANG,1.797513,15/09/2022
41033,Namibia Dollar,NAD,17.062905,15/09/2022
41034,Nepal Rupee,NPR,126.804093,15/09/2022
41035,New Zealand Dollar,NZD,1.65876,15/09/2022
41036,Nicaragua Cordoba Oro,NIO,35.846339,15/09/2022
41037,Nigeria Naira,NGN,427.178035,15/09/2022
41038,North Korea Won,KPW,897.621501,15/09/2022
41039,Norway Kroner,NOK,10.074519,15/09/2022
41040,Oman Rial,OMR,0.383987,15/09/2022
41041,Pakistan Rupee,PKR,233.631395,15/09/2022
41042,Panama Balboa,PAB,0.997387,15/09/2022
41043,Papua New Guinea Kina,PGK,3.514474,15/09/2022
41044,Paraguay Guarani,PYG,6928.214689,15/09/2022
41045,Peru Nuevo Sol,PEN,3.833592,15/09/2022
41046,Philippines Peso,PHP,56.944609,15/09/2022
41047,Poland Zloty,PLN,4.717801,15/09/2022
41048,Qatar Rial,QAR,3.631381,15/09/2022
41049,Romania New Lei,RON,4.925848,15/09/2022
41050,Russia Rouble,RUB,59.567168,15/09/2022
41051,Rwanda Franc,RWF,1034.758068,15/09/2022
41052,Samoa Tala,WST,2.718375,15/09/2022
41053,Sao Tome/Principe Dobra,STD,20643.27984,15/09/2022
41054,Saudi Arabia Riyal,SAR,3.749867,15/09/2022
41055,Serbia Dinar,RSD,117.344016,15/09/2022
41056,Seychelles Rupee,SCR,13.196863,15/09/2022
41057,Sierra Leone Leone,SLL,14436.74511,15/09/2022
41058,Singapore Dollar,SGD,1.402583,15/09/2022
41059,Solomon Islands Dollar,SBD,8.178522,15/09/2022
41060,Somali Shilling,SOS,567.000252,15/09/2022
41061,South Africa Rand,ZAR,17.446566,15/09/2022
41062,South Korea Won,KRW,1389.921681,15/09/2022
41063,Sri Lanka Rupee,LKR,364.053756,15/09/2022
41064,St Helena Pound,SHP,1.373757,15/09/2022
41065,Sudan Pound,SDG,574.977085,15/09/2022
41066,Suriname Dollar,SRD,26.977017,15/09/2022
41067,Swaziland Lilangeni,SZL,17.342508,15/09/2022
41068,Sweden Krona,SEK,10.683406,15/09/2022
41069,Syria Pound,SYP,2505.890137,15/09/2022
41070,Taiwan Dollar,TWD,30.999818,15/09/2022
41071,Tanzania Shilling,TZS,2323.842625,15/09/2022
41072,Thailand Baht,THB,36.57359,15/09/2022
41073,Tonga Pa'anga,TOP,2.354312,15/09/2022
41074,Trinidad/Tobago Dollar,TTD,6.770133,15/09/2022
41075,Tunisia Dinar,TND,3.225461,15/09/2022
41076,Turkish New Lira,TRY,18.198874,15/09/2022
41077,Uganda Shilling,UGX,3804.381901,15/09/2022
41078,Ukraine Hryvnia,UAH,36.835615,15/09/2022
41079,Uruguay Peso,UYU,40.617384,15/09/2022
41080,United Arab Emirates Dirham,AED,3.66339,15/09/2022
41081,Vanuatu Vatu,VUV,118.647481,15/09/2022
41082,Vietnam Dong,VND,23537.6293,15/09/2022
41083,Yemen Rial,YER,249.588496,15/09/2022
41084,Zambia Kwacha,ZMK,8977.413128,15/09/2022
41085,Australia Dollar,AUD,1.492057,16/09/2022
41086,Great Britain Pound,GBP,0.871913,16/09/2022
41087,Euro,EUR,1,16/09/2022
41088,Japan Yen,JPY,143.13167,16/09/2022
41089,Switzerland Franc,CHF,0.9608,16/09/2022
41090,USA Dollar,USD,0.998846,16/09/2022
41091,Afghanistan Afghani,AFN,88.897311,16/09/2022
41092,Albania Lek,ALL,116.367409,16/09/2022
41093,Algeria Dinar,DZD,140.016897,16/09/2022
41094,Angola Kwanza,AOA,430.75343,16/09/2022
41095,Argentina Peso,ARS,143.032015,16/09/2022
41096,Armenia Dram,AMD,410.666195,16/09/2022
41097,Aruba Florin,AWG,1.799422,16/09/2022
41098,Azerbaijan New Manat,AZN,1.695699,16/09/2022
41099,Bahamas Dollar,BSD,0.998406,16/09/2022
41100,Bahrain Dinar,BHD,0.376561,16/09/2022
41101,Bangladesh Taka,BDT,104.333499,16/09/2022
41102,Barbados Dollar,BBD,2.01582,16/09/2022
41103,Belarus Ruble,BYR,19577.38812,16/09/2022
41104,Belize Dollar,BZD,2.012358,16/09/2022
41105,Bermuda Dollar,BMD,0.998846,16/09/2022
41106,Bhutan Ngultrum,BTN,79.41799,16/09/2022
41107,Bolivia Boliviano,BOB,6.898948,16/09/2022
41108,Bosnia Mark,BAM,1.956626,16/09/2022
41109,Botswana Pula,BWP,13.017121,16/09/2022
41110,Brazil Real,BRL,5.241541,16/09/2022
41111,Brunei Dollar,BND,1.405521,16/09/2022
41112,Bulgaria Lev,BGN,1.956471,16/09/2022
41113,Burundi Franc,BIF,2047.634982,16/09/2022
41114,CFA Franc BCEAO,XOF,655.743631,16/09/2022
41115,CFA Franc BEAC,XAF,656.246958,16/09/2022
41116,CFP Franc,XPF,119.559056,16/09/2022
41117,Cambodia Riel,KHR,4120.240853,16/09/2022
41118,Canada Dollar,CAD,1.322887,16/09/2022
41119,Cape Verde Escudo,CVE,110.522415,16/09/2022
41120,Cayman Islands Dollar,KYD,0.83193,16/09/2022
41121,Chili Peso,CLP,922.683787,16/09/2022
41122,China Yuan/Renminbi,CNY,6.986429,16/09/2022
41123,Colombia Peso,COP,4412.992993,16/09/2022
41124,Comoros Franc,KMF,492.431212,16/09/2022
41125,Congo Franc,CDF,2037.646686,16/09/2022
41126,Costa Rica Colon,CRC,629.996284,16/09/2022
41127,Croatia Kuna,HRK,7.525909,16/09/2022
41128,Cuba Convertible Peso,CUC,0.998846,16/09/2022
41129,Cuba Peso,CUP,26.469428,16/09/2022
41130,Czech Koruna,CZK,24.488703,16/09/2022
41131,Denmark Krone,DKK,7.436261,16/09/2022
41132,Djibouti Franc,DJF,177.515248,16/09/2022
41133,Dominican Republich Peso,DOP,53.388464,16/09/2022
41134,East Caribbean Dollar,XCD,2.699432,16/09/2022
41135,Egypt Pound,EGP,19.401993,16/09/2022
41136,El Salvador Colon,SVC,8.735291,16/09/2022
41137,Ethiopia Birr,ETB,52.440446,16/09/2022
41138,Falkland Islands Pound,FKP,0.863599,16/09/2022
41139,Fiji Dollar,FJD,2.264534,16/09/2022
41140,Gambia Dalasi,GMD,54.387383,16/09/2022
41141,Georgia Lari,GEL,2.811734,16/09/2022
41142,Ghana New Cedi,GHS,10.08694,16/09/2022
41143,Gibraltar Pound,GIP,0.863599,16/09/2022
41144,Guatemala Quetzal,GTQ,7.787034,16/09/2022
41145,Guinea Franc,GNF,8754.887949,16/09/2022
41146,Guyana Dollar,GYD,208.874971,16/09/2022
41147,Haiti Gourde,HTG,118.802761,16/09/2022
41148,Honduras Lempira,HNL,24.65146,16/09/2022
41149,Hong Kong Dollar,HKD,7.840195,16/09/2022
41150,Hungary Forint,HUF,409.222353,16/09/2022
41151,Iceland Krona,ISK,138.250257,16/09/2022
41152,India Rupee,INR,79.757231,16/09/2022
41153,Indonesia Rupiah,IDR,14939.7446,16/09/2022
41154,Iran Rial,IRR,42301.14226,16/09/2022
41155,Iraq Dinar,IQD,1458.315645,16/09/2022
41156,Israel New Shekel,ILS,3.425678,16/09/2022
41157,Jamaica Dollar,JMD,151.751213,16/09/2022
41158,Jordan Dinar,JOD,0.708163,16/09/2022
41159,Kazakhstan Tenge,KZT,475.223322,16/09/2022
41160,Kenya Shilling,KES,120.371255,16/09/2022
41161,Kuwait Dinar,KWD,0.308645,16/09/2022
41162,Kyrgyzstan Som,KGS,80.952697,16/09/2022
41163,Laos Kip,LAK,15906.62786,16/09/2022
41164,Lebanon Pound,LBP,1516.248504,16/09/2022
41165,Lesotho Loti,LSL,17.549447,16/09/2022
41166,Liberia Dollar,LRD,153.822244,16/09/2022
41167,Libya Dinar,LYD,4.954501,16/09/2022
41168,Macau Pataca,MOP,8.070866,16/09/2022
41169,Macedonia Denar,MKD,61.478305,16/09/2022
41170,Malagasy Ariary,MGA,4120.240713,16/09/2022
41171,Malawi Kwacha,MWK,1021.323385,16/09/2022
41172,Malaysia Ringgit,MYR,4.529757,16/09/2022
41173,Maldives Rufiyaa,MVR,15.432023,16/09/2022
41174,Mauritania Ouguiya,MRO,356.587969,16/09/2022
41175,Mauritius Rupee,MUR,44.952085,16/09/2022
41176,Mexico Peso,MXN,20.066348,16/09/2022
41177,Moldova Leu,MDL,19.343469,16/09/2022
41178,Mongolia Tugrik,MNT,3220.722122,16/09/2022
41179,Morocco Dirham,MAD,10.774563,16/09/2022
41180,Mozambique New Metical,MZN,63.756278,16/09/2022
41181,Myanmar Kyat,MMK,2096.65309,16/09/2022
41182,NL Antilles Guilder,ANG,1.799332,16/09/2022
41183,Namibia Dollar,NAD,17.549858,16/09/2022
41184,Nepal Rupee,NPR,127.069145,16/09/2022
41185,New Zealand Dollar,NZD,1.675595,16/09/2022
41186,Nicaragua Cordoba Oro,NIO,36.260863,16/09/2022
41187,Nigeria Naira,NGN,428.115523,16/09/2022
41188,North Korea Won,KPW,898.961744,16/09/2022
41189,Norway Kroner,NOK,10.173245,16/09/2022
41190,Oman Rial,OMR,0.384562,16/09/2022
41191,Pakistan Rupee,PKR,235.825507,16/09/2022
41192,Panama Balboa,PAB,0.998306,16/09/2022
41193,Papua New Guinea Kina,PGK,3.520992,16/09/2022
41194,Paraguay Guarani,PYG,6953.928871,16/09/2022
41195,Peru Nuevo Sol,PEN,3.885012,16/09/2022
41196,Philippines Peso,PHP,57.383499,16/09/2022
41197,Poland Zloty,PLN,4.726244,16/09/2022
41198,Qatar Rial,QAR,3.636814,16/09/2022
41199,Romania New Lei,RON,4.922816,16/09/2022
41200,Russia Rouble,RUB,59.556204,16/09/2022
41201,Rwanda Franc,RWF,1037.801339,16/09/2022
41202,Samoa Tala,WST,2.722434,16/09/2022
41203,Sao Tome/Principe Dobra,STD,20674.10242,16/09/2022
41204,Saudi Arabia Riyal,SAR,3.752476,16/09/2022
41205,Serbia Dinar,RSD,117.329496,16/09/2022
41206,Seychelles Rupee,SCR,13.132609,16/09/2022
41207,Sierra Leone Leone,SLL,14608.1275,16/09/2022
41208,Singapore Dollar,SGD,1.407669,16/09/2022
41209,Solomon Islands Dollar,SBD,8.170633,16/09/2022
41210,Somali Shilling,SOS,566.838729,16/09/2022
41211,South Africa Rand,ZAR,17.565811,16/09/2022
41212,South Korea Won,KRW,1396.217265,16/09/2022
41213,Sri Lanka Rupee,LKR,359.413604,16/09/2022
41214,St Helena Pound,SHP,1.375808,16/09/2022
41215,Sudan Pound,SDG,576.835881,16/09/2022
41216,Suriname Dollar,SRD,27.500215,16/09/2022
41217,Swaziland Lilangeni,SZL,17.529972,16/09/2022
41218,Sweden Krona,SEK,10.732224,16/09/2022
41219,Syria Pound,SYP,2509.631693,16/09/2022
41220,Taiwan Dollar,TWD,31.200977,16/09/2022
41221,Tanzania Shilling,TZS,2329.309766,16/09/2022
41222,Thailand Baht,THB,36.937367,16/09/2022
41223,Tonga Pa'anga,TOP,2.375225,16/09/2022
41224,Trinidad/Tobago Dollar,TTD,6.777157,16/09/2022
41225,Tunisia Dinar,TND,3.210792,16/09/2022
41226,Turkish New Lira,TRY,18.250419,16/09/2022
41227,Uganda Shilling,UGX,3803.880715,16/09/2022
41228,Ukraine Hryvnia,UAH,36.691626,16/09/2022
41229,Uruguay Peso,UYU,40.718564,16/09/2022
41230,United Arab Emirates Dirham,AED,3.668862,16/09/2022
41231,Vanuatu Vatu,VUV,118.824635,16/09/2022
41232,Vietnam Dong,VND,23602.73884,16/09/2022
41233,Yemen Rial,YER,249.961407,16/09/2022
41234,Zambia Kwacha,ZMK,8990.82169,16/09/2022
41235,Australia Dollar,AUD,1.492089,17/09/2022
41236,Great Britain Pound,GBP,0.877421,17/09/2022
41237,Euro,EUR,1,17/09/2022
41238,Japan Yen,JPY,143.145457,17/09/2022
41239,Switzerland Franc,CHF,0.966429,17/09/2022
41240,USA Dollar,USD,1.001532,17/09/2022
41241,Afghanistan Afghani,AFN,89.13671,17/09/2022
41242,Albania Lek,ALL,116.703549,17/09/2022
41243,Algeria Dinar,DZD,140.643462,17/09/2022
41244,Angola Kwanza,AOA,430.700442,17/09/2022
41245,Argentina Peso,ARS,143.761405,17/09/2022
41246,Armenia Dram,AMD,416.607639,17/09/2022
41247,Aruba Florin,AWG,1.802757,17/09/2022
41248,Azerbaijan New Manat,AZN,1.70658,17/09/2022
41249,Bahamas Dollar,BSD,1.001753,17/09/2022
41250,Bahrain Dinar,BHD,0.377593,17/09/2022
41251,Bangladesh Taka,BDT,104.636249,17/09/2022
41252,Barbados Dollar,BBD,2.022668,17/09/2022
41253,Belarus Ruble,BYR,19630.02573,17/09/2022
41254,Belize Dollar,BZD,2.019256,17/09/2022
41255,Bermuda Dollar,BMD,1.001532,17/09/2022
41256,Bhutan Ngultrum,BTN,79.869733,17/09/2022
41257,Bolivia Boliviano,BOB,6.922276,17/09/2022
41258,Bosnia Mark,BAM,1.962201,17/09/2022
41259,Botswana Pula,BWP,13.129531,17/09/2022
41260,Brazil Real,BRL,5.260189,17/09/2022
41261,Brunei Dollar,BND,1.411383,17/09/2022
41262,Bulgaria Lev,BGN,1.961138,17/09/2022
41263,Burundi Franc,BIF,2051.137382,17/09/2022
41264,CFA Franc BCEAO,XOF,657.509316,17/09/2022
41265,CFA Franc BEAC,XAF,658.093798,17/09/2022
41266,CFP Franc,XPF,119.758217,17/09/2022
41267,Cambodia Riel,KHR,4126.311882,17/09/2022
41268,Canada Dollar,CAD,1.328803,17/09/2022
41269,Cape Verde Escudo,CVE,110.844586,17/09/2022
41270,Cayman Islands Dollar,KYD,0.834811,17/09/2022
41271,Chili Peso,CLP,923.783398,17/09/2022
41272,China Yuan/Renminbi,CNY,6.994503,17/09/2022
41273,Colombia Peso,COP,4441.994393,17/09/2022
41274,Comoros Franc,KMF,492.356896,17/09/2022
41275,Congo Franc,CDF,2044.127021,17/09/2022
41276,Costa Rica Colon,CRC,632.152568,17/09/2022
41277,Croatia Kuna,HRK,7.525014,17/09/2022
41278,Cuba Convertible Peso,CUC,1.001532,17/09/2022
41279,Cuba Peso,CUP,26.540596,17/09/2022
41280,Czech Koruna,CZK,24.520911,17/09/2022
41281,Denmark Krone,DKK,7.436279,17/09/2022
41282,Djibouti Franc,DJF,178.339058,17/09/2022
41283,Dominican Republich Peso,DOP,53.532275,17/09/2022
41284,East Caribbean Dollar,XCD,2.70669,17/09/2022
41285,Egypt Pound,EGP,19.457649,17/09/2022
41286,El Salvador Colon,SVC,8.765461,17/09/2022
41287,Ethiopia Birr,ETB,52.570803,17/09/2022
41288,Falkland Islands Pound,FKP,0.86592,17/09/2022
41289,Fiji Dollar,FJD,2.26851,17/09/2022
41290,Gambia Dalasi,GMD,54.587349,17/09/2022
41291,Georgia Lari,GEL,2.824711,17/09/2022
41292,Ghana New Cedi,GHS,10.119337,17/09/2022
41293,Gibraltar Pound,GIP,0.86592,17/09/2022
41294,Guatemala Quetzal,GTQ,7.813871,17/09/2022
41295,Guinea Franc,GNF,8738.3664,17/09/2022
41296,Guyana Dollar,GYD,209.59053,17/09/2022
41297,Haiti Gourde,HTG,119.212076,17/09/2022
41298,Honduras Lempira,HNL,24.718197,17/09/2022
41299,Hong Kong Dollar,HKD,7.86152,17/09/2022
41300,Hungary Forint,HUF,404.683501,17/09/2022
41301,Iceland Krona,ISK,139.774182,17/09/2022
41302,India Rupee,INR,79.811783,17/09/2022
41303,Indonesia Rupiah,IDR,15022.17765,17/09/2022
41304,Iran Rial,IRR,42464.95397,17/09/2022
41305,Iraq Dinar,IQD,1463.238142,17/09/2022
41306,Israel New Shekel,ILS,3.436266,17/09/2022
41307,Jamaica Dollar,JMD,152.701815,17/09/2022
41308,Jordan Dinar,JOD,0.710126,17/09/2022
41309,Kazakhstan Tenge,KZT,475.995534,17/09/2022
41310,Kenya Shilling,KES,120.735059,17/09/2022
41311,Kuwait Dinar,KWD,0.309324,17/09/2022
41312,Kyrgyzstan Som,KGS,81.175469,17/09/2022
41313,Laos Kip,LAK,15949.39625,17/09/2022
41314,Lebanon Pound,LBP,1519.324279,17/09/2022
41315,Lesotho Loti,LSL,17.65739,17/09/2022
41316,Liberia Dollar,LRD,154.236265,17/09/2022
41317,Libya Dinar,LYD,4.972645,17/09/2022
41318,Macau Pataca,MOP,8.099298,17/09/2022
41319,Macedonia Denar,MKD,61.725419,17/09/2022
41320,Malagasy Ariary,MGA,4126.311878,17/09/2022
41321,Malawi Kwacha,MWK,1022.067074,17/09/2022
41322,Malaysia Ringgit,MYR,4.542452,17/09/2022
41323,Maldives Rufiyaa,MVR,15.494078,17/09/2022
41324,Mauritania Ouguiya,MRO,357.546725,17/09/2022
41325,Mauritius Rupee,MUR,45.629177,17/09/2022
41326,Mexico Peso,MXN,20.068246,17/09/2022
41327,Moldova Leu,MDL,19.419554,17/09/2022
41328,Mongolia Tugrik,MNT,3229.381659,17/09/2022
41329,Morocco Dirham,MAD,10.78153,17/09/2022
41330,Mozambique New Metical,MZN,63.928161,17/09/2022
41331,Myanmar Kyat,MMK,2103.743953,17/09/2022
41332,NL Antilles Guilder,ANG,1.805462,17/09/2022
41333,Namibia Dollar,NAD,17.657386,17/09/2022
41334,Nepal Rupee,NPR,127.791934,17/09/2022
41335,New Zealand Dollar,NZD,1.674117,17/09/2022
41336,Nicaragua Cordoba Oro,NIO,36.025481,17/09/2022
41337,Nigeria Naira,NGN,429.53739,17/09/2022
41338,North Korea Won,KPW,901.378777,17/09/2022
41339,Norway Kroner,NOK,10.203357,17/09/2022
41340,Oman Rial,OMR,0.385653,17/09/2022
41341,Pakistan Rupee,PKR,237.266622,17/09/2022
41342,Panama Balboa,PAB,1.001753,17/09/2022
41343,Papua New Guinea Kina,PGK,3.525768,17/09/2022
41344,Paraguay Guarani,PYG,6991.400734,17/09/2022
41345,Peru Nuevo Sol,PEN,3.882442,17/09/2022
41346,Philippines Peso,PHP,57.432887,17/09/2022
41347,Poland Zloty,PLN,4.721149,17/09/2022
41348,Qatar Rial,QAR,3.646616,17/09/2022
41349,Romania New Lei,RON,4.923034,17/09/2022
41350,Russia Rouble,RUB,60.596377,17/09/2022
41351,Rwanda Franc,RWF,1040.59167,17/09/2022
41352,Samoa Tala,WST,2.729753,17/09/2022
41353,Sao Tome/Principe Dobra,STD,20729.68876,17/09/2022
41354,Saudi Arabia Riyal,SAR,3.763336,17/09/2022
41355,Serbia Dinar,RSD,117.351882,17/09/2022
41356,Seychelles Rupee,SCR,13.068764,17/09/2022
41357,Sierra Leone Leone,SLL,14637.38942,17/09/2022
41358,Singapore Dollar,SGD,1.408745,17/09/2022
41359,Solomon Islands Dollar,SBD,8.185905,17/09/2022
41360,Somali Shilling,SOS,569.374572,17/09/2022
41361,South Africa Rand,ZAR,17.603236,17/09/2022
41362,South Korea Won,KRW,1388.614383,17/09/2022
41363,Sri Lanka Rupee,LKR,359.629198,17/09/2022
41364,St Helena Pound,SHP,1.379514,17/09/2022
41365,Sudan Pound,SDG,579.389902,17/09/2022
41366,Suriname Dollar,SRD,27.994859,17/09/2022
41367,Swaziland Lilangeni,SZL,17.630623,17/09/2022
41368,Sweden Krona,SEK,10.452132,17/09/2022
41369,Syria Pound,SYP,2516.379325,17/09/2022
41370,Taiwan Dollar,TWD,31.304587,17/09/2022
41371,Tanzania Shilling,TZS,2336.155378,17/09/2022
41372,Thailand Baht,THB,36.858416,17/09/2022
41373,Tonga Pa'anga,TOP,2.381681,17/09/2022
41374,Trinidad/Tobago Dollar,TTD,6.80339,17/09/2022
41375,Tunisia Dinar,TND,3.205407,17/09/2022
41376,Turkish New Lira,TRY,18.28347,17/09/2022
41377,Uganda Shilling,UGX,3822.812484,17/09/2022
41378,Ukraine Hryvnia,UAH,36.99793,17/09/2022
41379,Uruguay Peso,UYU,40.757337,17/09/2022
41380,United Arab Emirates Dirham,AED,3.678731,17/09/2022
41381,Vanuatu Vatu,VUV,119.144118,17/09/2022
41382,Vietnam Dong,VND,23696.24534,17/09/2022
41383,Yemen Rial,YER,250.758593,17/09/2022
41384,Zambia Kwacha,ZMK,9014.992761,17/09/2022
41385,Australia Dollar,AUD,1.49031,18/09/2022
41386,Great Britain Pound,GBP,0.877119,18/09/2022
41387,Euro,EUR,1,18/09/2022
41388,Japan Yen,JPY,143.164017,18/09/2022
41389,Switzerland Franc,CHF,0.966113,18/09/2022
41390,USA Dollar,USD,1.00163,18/09/2022
41391,Afghanistan Afghani,AFN,87.476987,18/09/2022
41392,Albania Lek,ALL,117.479383,18/09/2022
41393,Algeria Dinar,DZD,140.526224,18/09/2022
41394,Angola Kwanza,AOA,430.742618,18/09/2022
41395,Argentina Peso,ARS,140.882952,18/09/2022
41396,Armenia Dram,AMD,400.872018,18/09/2022
41397,Aruba Florin,AWG,1.802934,18/09/2022
41398,Azerbaijan New Manat,AZN,1.706747,18/09/2022
41399,Bahamas Dollar,BSD,0.989779,18/09/2022
41400,Bahrain Dinar,BHD,0.37733,18/09/2022
41401,Bangladesh Taka,BDT,94.056612,18/09/2022
41402,Barbados Dollar,BBD,1.99856,18/09/2022
41403,Belarus Ruble,BYR,19631.948,18/09/2022
41404,Belize Dollar,BZD,1.995159,18/09/2022
41405,Bermuda Dollar,BMD,1.00163,18/09/2022
41406,Bhutan Ngultrum,BTN,79.053614,18/09/2022
41407,Bolivia Boliviano,BOB,6.839546,18/09/2022
41408,Bosnia Mark,BAM,1.955986,18/09/2022
41409,Botswana Pula,BWP,12.904931,18/09/2022
41410,Brazil Real,BRL,5.26193,18/09/2022
41411,Brunei Dollar,BND,1.394211,18/09/2022
41412,Bulgaria Lev,BGN,1.961406,18/09/2022
41413,Burundi Franc,BIF,2042.913167,18/09/2022
41414,CFA Franc BCEAO,XOF,656.009395,18/09/2022
41415,CFA Franc BEAC,XAF,656.009395,18/09/2022
41416,CFP Franc,XPF,119.769945,18/09/2022
41417,Cambodia Riel,KHR,4074.025392,18/09/2022
41418,Canada Dollar,CAD,1.328747,18/09/2022
41419,Cape Verde Escudo,CVE,110.273808,18/09/2022
41420,Cayman Islands Dollar,KYD,0.824866,18/09/2022
41421,Chili Peso,CLP,883.899497,18/09/2022
41422,China Yuan/Renminbi,CNY,6.995288,18/09/2022
41423,Colombia Peso,COP,4435.354251,18/09/2022
41424,Comoros Franc,KMF,492.405111,18/09/2022
41425,Congo Franc,CDF,2044.327192,18/09/2022
41426,Costa Rica Colon,CRC,648.891827,18/09/2022
41427,Croatia Kuna,HRK,7.519942,18/09/2022
41428,Cuba Convertible Peso,CUC,1.00163,18/09/2022
41429,Cuba Peso,CUP,26.543195,18/09/2022
41430,Czech Koruna,CZK,24.523312,18/09/2022
41431,Denmark Krone,DKK,7.436907,18/09/2022
41432,Djibouti Franc,DJF,176.214074,18/09/2022
41433,Dominican Republich Peso,DOP,52.504194,18/09/2022
41434,East Caribbean Dollar,XCD,2.706956,18/09/2022
41435,Egypt Pound,EGP,19.288541,18/09/2022
41436,El Salvador Colon,SVC,8.660692,18/09/2022
41437,Ethiopia Birr,ETB,52.255474,18/09/2022
41438,Falkland Islands Pound,FKP,0.866005,18/09/2022
41439,Fiji Dollar,FJD,2.255975,18/09/2022
41440,Gambia Dalasi,GMD,54.592695,18/09/2022
41441,Georgia Lari,GEL,2.824988,18/09/2022
41442,Ghana New Cedi,GHS,9.823885,18/09/2022
41443,Gibraltar Pound,GIP,0.866005,18/09/2022
41444,Guatemala Quetzal,GTQ,7.680913,18/09/2022
41445,Guinea Franc,GNF,8554.883277,18/09/2022
41446,Guyana Dollar,GYD,207.08654,18/09/2022
41447,Haiti Gourde,HTG,116.302289,18/09/2022
41448,Honduras Lempira,HNL,24.392948,18/09/2022
41449,Hong Kong Dollar,HKD,7.86239,18/09/2022
41450,Hungary Forint,HUF,404.823292,18/09/2022
41451,Iceland Krona,ISK,139.787869,18/09/2022
41452,India Rupee,INR,79.780334,18/09/2022
41453,Indonesia Rupiah,IDR,15023.6487,18/09/2022
41454,Iran Rial,IRR,42469.11235,18/09/2022
41455,Iraq Dinar,IQD,1444.645384,18/09/2022
41456,Israel New Shekel,ILS,3.429732,18/09/2022
41457,Jamaica Dollar,JMD,148.471858,18/09/2022
41458,Jordan Dinar,JOD,0.710195,18/09/2022
41459,Kazakhstan Tenge,KZT,469.217476,18/09/2022
41460,Kenya Shilling,KES,119.07401,18/09/2022
41461,Kuwait Dinar,KWD,0.309714,18/09/2022
41462,Kyrgyzstan Som,KGS,81.183418,18/09/2022
41463,Laos Kip,LAK,15570.14358,18/09/2022
41464,Lebanon Pound,LBP,1496.619535,18/09/2022
41465,Lesotho Loti,LSL,17.659119,18/09/2022
41466,Liberia Dollar,LRD,154.251369,18/09/2022
41467,Libya Dinar,LYD,4.903792,18/09/2022
41468,Macau Pataca,MOP,8.002939,18/09/2022
41469,Macedonia Denar,MKD,61.619922,18/09/2022
41470,Malagasy Ariary,MGA,4168.092905,18/09/2022
41471,Malawi Kwacha,MWK,1016.643199,18/09/2022
41472,Malaysia Ringgit,MYR,4.542897,18/09/2022
41473,Maldives Rufiyaa,MVR,15.495595,18/09/2022
41474,Mauritania Ouguiya,MRO,357.581738,18/09/2022
41475,Mauritius Rupee,MUR,44.072066,18/09/2022
41476,Mexico Peso,MXN,20.074572,18/09/2022
41477,Moldova Leu,MDL,19.202334,18/09/2022
41478,Mongolia Tugrik,MNT,3229.697897,18/09/2022
41479,Morocco Dirham,MAD,10.541142,18/09/2022
41480,Mozambique New Metical,MZN,63.934421,18/09/2022
41481,Myanmar Kyat,MMK,2078.599217,18/09/2022
41482,NL Antilles Guilder,ANG,1.783842,18/09/2022
41483,Namibia Dollar,NAD,17.659115,18/09/2022
41484,Nepal Rupee,NPR,126.486102,18/09/2022
41485,New Zealand Dollar,NZD,1.671542,18/09/2022
41486,Nicaragua Cordoba Oro,NIO,35.573841,18/09/2022
41487,Nigeria Naira,NGN,429.579452,18/09/2022
41488,North Korea Won,KPW,901.467045,18/09/2022
41489,Norway Kroner,NOK,10.21284,18/09/2022
41490,Oman Rial,OMR,0.385411,18/09/2022
41491,Pakistan Rupee,PKR,222.276453,18/09/2022
41492,Panama Balboa,PAB,0.989779,18/09/2022
41493,Papua New Guinea Kina,PGK,3.487679,18/09/2022
41494,Paraguay Guarani,PYG,6830.445546,18/09/2022
41495,Peru Nuevo Sol,PEN,3.843607,18/09/2022
